"tod","Late","Exposed","Infected","cosFull","sinFull","cosHalf","sinHalf","group","Fish_id","dwellTime1","dwellTime2","dwellTime3"
694,"1",1,1,-0.993571855676587,0.113203213767907,0.974370064785235,-0.224951054343865,"6","F",9.66006211093418,37.6766648650241,31.3500846719023
695,"1",1,1,-0.99405633822232,0.108866874851965,0.976296007119933,-0.216439613938103,"6","F",9.68346941535515,37.8332442745429,31.4404911192094
696,"1",1,1,-0.994521895368273,0.104528463267654,0.978147600733806,-0.20791169081776,"6","F",9.7069752227244,37.989160373389,31.5304790508558
697,"1",1,1,-0.994968518250912,0.100188061612076,0.97992470462083,-0.199367934417196,"6","F",9.73057952573799,38.14439848291,31.6200419942916
698,"1",1,1,-0.995396198367179,0.0958457525202239,0.981627183447664,-0.190808995376545,"6","F",9.75428231343994,38.2989440335066,31.7091735121719
699,"1",1,1,-0.995804927574662,0.0915016186634026,0.983254907563955,-0.182235525492148,"6","F",9.77808357117692,38.4527825675884,31.7978672033548
700,"1",1,1,-0.996194698091746,0.0871557427476586,0.984807753012208,-0.173648177666931,"6","F",9.80198328055167,38.6058997424627,31.8861167038876
701,"1",1,1,-0.996565502497761,0.0828082075122042,0.986285601537231,-0.165047605860677,"6","F",9.82598141937706,38.7582813331567,31.9739156879787
702,"1",1,1,-0.996917333733128,0.0784590957278451,0.987688340595138,-0.156434465040231,"6","F",9.85007796162995,38.9099132351726,32.0612578689595
703,"1",1,1,-0.997250185099486,0.0741084901953996,0.989015863361917,-0.147809411129611,"6","F",9.87427287740388,39.060781467176,32.1481370002318
704,"1",1,1,-0.997564050259824,0.0697564737441255,0.99026806874157,-0.139173100960066,"6","F",9.89856613286361,39.2108721736156,32.2345468762019
705,"1",1,1,-0.997858923238603,0.0654031292301431,0.99144486137381,-0.130526192220052,"6","F",9.92295769019711,39.3601716272763,32.3204813332029
706,"1",1,1,-0.998134798421867,0.0610485395348572,0.992546151641322,-0.121869343405148,"6","F",9.94744750756945,39.508666231761,32.4059342504017
707,"1",1,1,-0.998391670557349,0.0566927875633777,0.993571855676587,-0.113203213767907,"6","F",9.97203553907525,39.6563425239074,32.4908995506939
708,"1",1,1,-0.998629534754574,0.0523359562429438,0.994521895368273,-0.104528463267653,"6","F",9.99672173469162,39.8031871761325,32.5753712015833
709,"1",1,1,-0.998848386484951,0.0479781285213442,0.995396198367179,-0.0958457525202245,"6","F",10.0215060402309,39.949186998711,32.6593432160491
710,"1",1,1,-0.999048221581858,0.0436193873653361,0.996194698091746,-0.0871557427476583,"6","F",10.0463883972932,40.094328941982,32.7428096533979
711,"1",1,1,-0.999229036240723,0.039259815759069,0.996917333733128,-0.0784590957278456,"6","F",10.071368743219,40.2386000984895,32.8257646201005
712,"1",1,1,-0.999390827019096,0.0348994967025007,0.997564050259824,-0.0697564737441248,"6","F",10.0964470110403,40.381987705051,32.9082022706168
713,"1",1,1,-0.999533590836713,0.0305385132098227,0.998134798421867,-0.0610485395348569,"6","F",10.121623129435,40.5244791447583,32.9901168082033
714,"1",1,1,-0.999657324975557,0.0261769483078734,0.998629534754574,-0.0523359562429444,"6","F",10.1468970226772,40.6660619489098,33.0715024857075
715,"1",1,1,-0.999762027079909,0.0218148850345608,0.999048221581858,-0.0436193873653353,"6","F",10.1722686105898,40.8067237988735,33.1523536063467
716,"1",1,1,-0.999847695156391,0.0174524064372834,0.999390827019096,-0.0348994967025008,"6","F",10.1977378084966,40.9464525278804,33.2326645244718
717,"1",1,1,-0.999914327574007,0.0130895955713446,0.999657324975557,-0.0261769483078735,"6","F",10.2233045271742,41.0852361227517,33.3124296463172
718,"1",1,1,-0.999961923064171,0.0087265354983744,0.999847695156391,-0.0174524064372844,"6","F",10.2489686728034,41.2230627255549,33.3916434307334
719,"1",1,1,-0.999990480720734,0.00436330928474642,0.999961923064171,-0.00872653549837364,"6","F",10.2747301469215,41.3599206351955,33.470300389906
720,"1",1,1,-1,0.000000000000000122460635382238,1,-0.000000000000000244921270764475,"6","F",10.3005888463731,41.4957983089378,33.5483950900586
721,"1",1,1,-0.999990480720734,-0.00436330928474618,0.999961923064171,0.00872653549837315,"6","F",10.3265446632627,41.6306843638599,33.6259221521402
722,"1",1,1,-0.999961923064171,-0.00872653549837371,0.999847695156391,0.0174524064372831,"6","F",10.3525974849058,41.7645675782435,33.7028762524976
723,"1",1,1,-0.999914327574007,-0.0130895955713444,0.999657324975557,0.0261769483078731,"6","F",10.3787471937803,41.8974368928941,33.779252123531
724,"1",1,1,-0.999847695156391,-0.0174524064372832,0.999390827019096,0.0348994967025003,"6","F",10.404993667478,42.0292814123979,33.8550445543358
725,"1",1,1,-0.999762027079909,-0.021814885034561,0.999048221581858,0.0436193873653357,"6","F",10.4313367786563,42.1600904063132,33.9302483913273
726,"1",1,1,-0.999657324975557,-0.0261769483078732,0.998629534754574,0.0523359562429439,"6","F",10.4577763949892,42.2898533102939,34.0048585388495
727,"1",1,1,-0.999533590836713,-0.0305385132098229,0.998134798421867,0.0610485395348573,"6","F",10.4843123791197,42.4185597271542,34.078869959769
728,"1",1,1,-0.999390827019096,-0.0348994967025009,0.997564050259824,0.0697564737441251,"6","F",10.5109445886096,42.546199427863,34.1522776760532
729,"1",1,1,-0.999229036240723,-0.0392598157590683,0.996917333733128,0.0784590957278442,"6","F",10.5376728758924,42.6727623524819,34.2250767693317
730,"1",1,1,-0.999048221581858,-0.0436193873653363,0.996194698091745,0.0871557427476587,"6","F",10.564497088224,42.7982386110348,34.2972623814419
731,"1",1,1,-0.998848386484951,-0.0479781285213439,0.995396198367179,0.095845752520224,"6","F",10.5914170676342,42.9226184843196,34.3688297149604
732,"1",1,1,-0.998629534754574,-0.0523359562429436,0.994521895368273,0.104528463267653,"6","F",10.6184326508783,43.0458924246573,34.4397740337167
733,"1",1,1,-0.998391670557349,-0.056692787563377,0.993571855676588,0.113203213767906,"6","F",10.6455436693884,43.1680510565805,34.5100906632913
734,"1",1,1,-0.998134798421867,-0.0610485395348569,0.992546151641322,0.121869343405148,"6","F",10.6727499492251,43.2890851774628,34.5797749914993
735,"1",1,1,-0.997858923238603,-0.0654031292301429,0.99144486137381,0.130526192220051,"6","F",10.700051311029,43.4089857580891,34.6488224688571
736,"1",1,1,-0.997564050259824,-0.0697564737441248,0.99026806874157,0.139173100960065,"6","F",10.7274475699721,43.5277439431675,34.7172286090326
737,"1",1,1,-0.997250185099486,-0.0741084901953994,0.989015863361917,0.147809411129611,"6","F",10.7549385357102,43.6453510517829,34.7849889892816
738,"1",1,1,-0.996917333733128,-0.0784590957278448,0.987688340595138,0.156434465040231,"6","F",10.7825240123336,43.761798577797,34.8520992508675
739,"1",1,1,-0.996565502497761,-0.0828082075122044,0.986285601537231,0.165047605860678,"6","F",10.8102037983199,43.8770781901878,34.9185550994639
740,"1",1,1,-0.996194698091746,-0.0871557427476579,0.984807753012208,0.17364817766693,"6","F",10.8379776864854,43.9911817333395,34.9843523055445
741,"1",1,1,-0.995804927574662,-0.0915016186634023,0.983254907563955,0.182235525492147,"6","F",10.8658454639369,44.1041012272731,35.0494867047548
742,"1",1,1,-0.995396198367179,-0.0958457525202241,0.981627183447664,0.190808995376545,"6","F",10.8938069120252,44.2158288678272,35.11395419827
743,"1",1,1,-0.994968518250912,-0.100188061612076,0.97992470462083,0.199367934417197,"6","F",10.9218618062953,44.3263570267854,35.1777507531358
744,"1",1,1,-0.994521895368273,-0.104528463267653,0.978147600733806,0.207911690817759,"6","F",10.95000991644,44.4356782519512,35.2408724025959
745,"1",1,1,-0.99405633822232,-0.108866874851965,0.976296007119933,0.216439613938103,"6","F",10.978251006253,44.5437852671741,35.303315246402
746,"1",1,1,-0.993571855676587,-0.113203213767907,0.974370064785235,0.224951054343865,"6","F",11.0065848335796,44.650670972324,35.3650754511107
747,"1",1,1,-0.993068456954926,-0.117537397457837,0.972369920397677,0.233445363855905,"6","F",11.0350111502719,44.7563284432174,35.4261492503629
748,"1",1,1,-0.992546151641322,-0.121869343405148,0.970295726275996,0.241921895599668,"6","F",11.0635297021392,44.8607509314968,35.48653294515
749,"1",1,1,-0.992004949679715,-0.12619896913583,0.968147640378108,0.250380004054441,"6","F",11.0921402289039,44.9639318644608,35.5462229040645
750,"1",1,1,-0.99144486137381,-0.130526192220051,0.965925826289068,0.25881904510252,"6","F",11.1208424641525,45.06586484485,35.6052155635361
751,"1",1,1,-0.990865897386882,-0.134850930273722,0.963630453208623,0.267238376078256,"6","F",11.1496361352899,45.1665436505868,35.6635074280514
752,"1",1,1,-0.99026806874157,-0.139173100960066,0.961261695938319,0.275637355816999,"6","F",11.1785209634943,45.2659622344713,35.7210950703613
753,"1",1,1,-0.98965138681967,-0.143492621991179,0.958819734868193,0.284015344703922,"6","F",11.2074966636687,45.3641147238329,35.7779751316721
754,"1",1,1,-0.989015863361917,-0.147809411129611,0.956304755963036,0.292371704722737,"6","F",11.2365629443973,45.4609954201405,35.8341443218226
755,"1",1,1,-0.988361510467761,-0.152123386189916,0.953716950748227,0.300705799504273,"6","F",11.2657195078991,45.5565987985713,35.8895994194474
756,"1",1,1,-0.987688340595138,-0.156434465040231,0.951056516295154,0.309016994374947,"6","F",11.2949660499819,45.6509195075373,35.9443372721255
757,"1",1,1,-0.986996366560232,-0.160742565603826,0.948323655206199,0.317304656405092,"6","F",11.3243022599979,45.7439523681753,35.9983547965139
758,"1",1,1,-0.986285601537231,-0.165047605860677,0.945518575599317,0.325568154457156,"6","F",11.3537278207989,45.8356923737952,36.0516489784691
759,"1",1,1,-0.985556059058078,-0.169349503849025,0.942641491092178,0.333806859233771,"6","F",11.3832424086916,45.9261346892906,36.104216873154
760,"1",1,1,-0.984807753012208,-0.17364817766693,0.939692620785908,0.342020143325669,"6","F",11.4128456933927,46.0152746505166,36.1560556051295
761,"1",1,1,-0.984040697646291,-0.177943545473842,0.936672189248398,0.350207381259467,"6","F",11.4425373379861,46.103107763626,36.2071623684355
762,"1",1,1,-0.983254907563955,-0.182235525492147,0.933580426497202,0.358367949545299,"6","F",11.4723169988779,46.1896297043743,36.2575344266556
763,"1",1,1,-0.98245039772551,-0.186524036008735,0.930417567982024,0.366501226724298,"6","F",11.5021843257543,46.2748363173896,36.3071691129703
764,"1",1,1,-0.981627183447664,-0.190808995376545,0.927183854566787,0.374606593415912,"6","F",11.5321389615378,46.3587236154096,36.3560638301965
765,"1",1,1,-0.980785280403231,-0.195090322016128,0.923879532511287,0.382683432365089,"6","F",11.5621805423448,46.4412877784855,36.4042160508138
766,"1",1,1,-0.97992470462083,-0.199367934417197,0.920504853452441,0.390731128489273,"6","F",11.5923086974428,46.5225251531556,36.4516233169779
767,"1",1,1,-0.979045472484584,-0.203641751140177,0.917060074385124,0.398749068925246,"6","F",11.6225230492093,46.602432251588,36.4982832405221
768,"1",1,1,-0.978147600733806,-0.207911690817759,0.913545457642601,0.4067366430758,"6","F",11.65282321309,46.6810057506941,36.5441935029444
769,"1",1,1,-0.977231106462679,-0.212177672156446,0.909961270876543,0.414693242656239,"6","F",11.6832087975565,46.758242491213,36.5893518553848
770,"1",1,1,-0.976296007119933,-0.216439613938103,0.90630778703665,0.4226182617407,"6","F",11.7136794040673,46.8341394767681,36.6337561185881
771,"1",1,1,-0.975342320508513,-0.220697435021501,0.902585284349861,0.430511096808295,"6","F",11.7442346270263,46.9086938728981,36.6774041828551
772,"1",1,1,-0.974370064785235,-0.224951054343865,0.898794046299167,0.438371146789077,"6","F",11.7748740537431,46.9819030060601,36.7202940079831
773,"1",1,1,-0.973379258460448,-0.229200390922414,0.894934361602025,0.446197813109808,"6","F",11.8055972643933,47.0537643626085,36.7624236231929
774,"1",1,1,-0.972369920397677,-0.233445363855906,0.891006524188368,0.453990499739547,"6","F",11.8364038319799,47.1242755877508,36.8037911270455
775,"1",1,1,-0.971342069813261,-0.237685892326173,0.887010833178222,0.461748613235034,"6","F",11.8672933222947,47.1934344844772,36.8443946873465
776,"1",1,1,-0.970295726275996,-0.241921895599668,0.882947592858927,0.46947156278589,"6","F",11.8982652938796,47.2612390124702,36.8842325410396
777,"1",1,1,-0.969230909706755,-0.246153293028993,0.878817112661966,0.477158760259608,"6","F",11.9293192979897,47.3276872869917,36.9233029940885
778,"1",1,1,-0.968147640378108,-0.250380004054442,0.874619707139396,0.484809620246337,"6","F",11.9604548785555,47.3927775777474,36.9616044213496
779,"1",1,1,-0.967045938913943,-0.254601948205527,0.8703556959399,0.492423560103467,"6","F",11.9916715721474,47.4565083077341,36.9991352664306
780,"1",1,1,-0.965925826289068,-0.25881904510252,0.866025403784439,0.499999999999999,"6","F",12.0229689079383,47.5188780520652,37.035894041542
781,"1",1,1,-0.964787323828813,-0.263031214457975,0.861629160441526,0.507538362960705,"6","F",12.0543464076688,47.5798855367786,37.0718793273356
782,"1",1,1,-0.963630453208623,-0.267238376078257,0.857167300702112,0.515038074910054,"6","F",12.085803585612,47.6395296376274,37.1070897727345
783,"1",1,1,-0.962455236453647,-0.271440449865074,0.852640164354093,0.522498564715948,"6","F",12.1173399485397,47.6978093788514,37.1415240947517
784,"1",1,1,-0.961261695938319,-0.275637355816999,0.848048096156426,0.529919264233205,"6","F",12.1489549956875,47.7547239319354,37.1751810782989
785,"1",1,1,-0.960049854385929,-0.279829014030992,0.843391445812886,0.537299608346824,"6","F",12.1806482187224,47.8102726143497,37.2080595759867
786,"1",1,1,-0.958819734868193,-0.284015344703922,0.838670567945424,0.544639035015027,"6","F",12.2124191017097,47.8644548882764,37.2401585079135
787,"1",1,1,-0.957571360804814,-0.288196268134089,0.833885822067168,0.551936985312058,"6","F",12.2442671210813,47.9172703593224,37.2714768614471
788,"1",1,1,-0.956304755963036,-0.292371704722736,0.829037572555042,0.559192903470746,"6","F",12.2761917456044,47.9687187752177,37.3020136909943
789,"1",1,1,-0.955019944457187,-0.296541574975571,0.824126188622015,0.566406236924833,"6","F",12.3081924363501,48.0188000245018,37.3317681177637
790,"1",1,1,-0.953716950748227,-0.300705799504273,0.819152044288992,0.573576436351046,"6","F",12.3402686466638,48.0675141351992,37.360739329519
791,"1",1,1,-0.952395799643278,-0.30486429902801,0.81411551835632,0.580702955710939,"6","F",12.372419822136,48.1148612734814,37.388926580323
792,"1",1,1,-0.951056516295154,-0.309016994374948,0.809016994374947,0.587785252292474,"6","F",12.4046454005734,48.1608417423199,37.4163291902732
793,"1",1,1,-0.949699126201877,-0.31316380648375,0.803856860617217,0.594822786751341,"6","F",12.4369448119701,48.2054559801284,37.4429465452299
794,"1",1,1,-0.948323655206199,-0.317304656405092,0.798635510047293,0.601815023152048,"6","F",12.4693174784813,48.2487045593964,37.4687780965353
795,"1",1,1,-0.946930129495106,-0.321439465303161,0.793353340291236,0.60876142900872,"6","F",12.5017628143969,48.2905881853144,37.4938233607236
796,"1",1,1,-0.945518575599317,-0.325568154457157,0.788010753606722,0.615661475325658,"6","F",12.5342802261139,48.3311076943887,37.5180819192253
797,"1",1,1,-0.944089020392784,-0.329690645262787,0.782608156852414,0.622514636637619,"6","F",12.5668691121134,48.3702640530523,37.5415534180629
798,"1",1,1,-0.942641491092179,-0.333806859233771,0.777145961456971,0.629320391049837,"6","F",12.5995288629344,48.4080583562654,37.5642375675384
799,"1",1,1,-0.941176015256371,-0.337916718003327,0.77162458338772,0.636078220277764,"6","F",12.6322588611522,48.4444918261129,37.5861341419134
800,"1",1,1,-0.939692620785908,-0.342020143325669,0.766044443118978,0.642787609686539,"6","F",12.6650584813533,48.4795658103928,37.6072429790843
801,"1",1,1,-0.938191335922484,-0.346117057077493,0.760405965600031,0.649448048330183,"6","F",12.6979270901152,48.5132817812032,37.6275639802466
802,"1",1,1,-0.936672189248398,-0.350207381259467,0.754709580222772,0.656059028990507,"6","F",12.7308640459846,48.5456413335207,37.6470971095559
803,"1",1,1,-0.935135209686012,-0.354291037997716,0.748955720789002,0.662620048215738,"6","F",12.7638686994574,48.5766461837784,37.6658423937806
804,"1",1,1,-0.933580426497202,-0.3583679495453,0.743144825477394,0.669130606358858,"6","F",12.7969403929576,48.6062981684374,37.6837999219479
805,"1",1,1,-0.932007869282799,-0.362438038283702,0.737277336810124,0.67559020761566,"6","F",12.8300784608216,48.6345992425572,37.7009698449829
806,"1",1,1,-0.930417567982025,-0.366501226724297,0.731353701619171,0.681998360062498,"6","F",12.8632822292773,48.6615514783628,37.717352375344
807,"1",1,1,-0.928809552871924,-0.370557437509836,0.725374371012287,0.688354575693754,"6","F",12.8965510164294,48.68715706381,37.7329477866497
808,"1",1,1,-0.927183854566787,-0.374606593415912,0.719339800338651,0.694658370458997,"6","F",12.9298841322423,48.7114183011486,37.7477564133001
809,"1",1,1,-0.925540504017566,-0.378648617352433,0.713250449154182,0.70090926429985,"6","F",12.963280878525,48.7343376054848,37.7617786500937
810,"1",1,1,-0.923879532511287,-0.382683432365089,0.707106781186548,0.707106781186547,"6","F",12.9967405489178,48.7559175033437,37.775014951837
811,"1",1,1,-0.922200971670452,-0.386710961636821,0.700909264299851,0.713250449154182,"6","F",13.0302624288779,48.7761606312301,37.7874658329506
812,"1",1,1,-0.92050485345244,-0.390731128489274,0.694658370458998,0.719339800338651,"6","F",13.0638457956679,48.795069734191,37.7991318670679
813,"1",1,1,-0.918791210148899,-0.394743856384267,0.688354575693755,0.725374371012287,"6","F",13.0974899183441,48.8126476643772,37.810013686631
814,"1",1,1,-0.917060074385124,-0.398749068925246,0.681998360062498,0.731353701619171,"6","F",13.1311940577457,48.8288973796077,37.8201119824796
815,"1",1,1,-0.915311479119447,-0.402746689858737,0.67559020761566,0.737277336810124,"6","F",13.1649574664864,48.8438219419343,37.8294275034361
816,"1",1,1,-0.913545457642601,-0.4067366430758,0.669130606358859,0.743144825477394,"6","F",13.198779388945,48.8574245162076,37.8379610558866
817,"1",1,1,-0.911762043577089,-0.410718852613477,0.662620048215738,0.748955720789002,"6","F",13.2326590612586,48.8697083686475,37.8457135033557
818,"1",1,1,-0.909961270876543,-0.414693242656239,0.656059028990507,0.754709580222772,"6","F",13.2665957113161,48.8806768654138,37.852685766079
819,"1",1,1,-0.908143173825081,-0.418659737537428,0.649448048330184,0.760405965600031,"6","F",13.3005885587525,48.8903334711802,37.8588788205693
820,"1",1,1,-0.90630778703665,-0.422618261740699,0.64278760968654,0.766044443118978,"6","F",13.3346368149444,48.8986817477132,37.8642936991812
821,"1",1,1,-0.904455145454368,-0.426568739901458,0.636078220277765,0.771624583387719,"6","F",13.368739683008,48.9057253524529,37.8689314896692
822,"1",1,1,-0.902585284349861,-0.430511096808295,0.629320391049837,0.777145961456971,"6","F",13.4028963577955,48.9114680370983,37.8727933347438
823,"1",1,1,-0.900698239322588,-0.434445257404417,0.62251463663762,0.782608156852414,"6","F",13.4371060258943,48.9159136461965,37.8758804316235
824,"1",1,1,-0.898794046299167,-0.438371146789077,0.615661475325659,0.788010753606721,"6","F",13.4713678656276,48.9190661157375,37.8781940315828
825,"1",1,1,-0.896872741532688,-0.442288690219001,0.60876142900872,0.793353340291235,"6","F",13.5056810470544,48.9209294717523,37.8797354394976
826,"1",1,1,-0.894934361602025,-0.446197813109809,0.601815023152048,0.798635510047293,"6","F",13.5400447319726,48.9215078289176,37.8805060133873
827,"1",1,1,-0.892978943411137,-0.450098441037435,0.594822786751342,0.803856860617217,"6","F",13.5744580739217,48.9208053891653,37.8805071639526
828,"1",1,1,-0.891006524188368,-0.453990499739546,0.587785252292474,0.809016994374947,"6","F",13.6089202181877,48.9188264402967,37.8797403541125
829,"1",1,1,-0.889017141485736,-0.457873915116957,0.58070295571094,0.814115518356319,"6","F",13.6434303018077,48.9155753546045,37.8782070985367
830,"1",1,1,-0.887010833178222,-0.461748613235034,0.573576436351046,0.819152044288991,"6","F",13.677987453578,48.9110565874994,37.8759089631753
831,"1",1,1,-0.884987637463042,-0.465614520325111,0.566406236924833,0.824126188622016,"6","F",13.7125907940608,48.905274676144,37.8728475647879
832,"1",1,1,-0.882947592858927,-0.469471562785891,0.559192903470747,0.829037572555042,"6","F",13.7472394355937,48.8982342380932,37.8690245704672
833,"1",1,1,-0.880890738205386,-0.473319667184843,0.551936985312058,0.833885822067168,"6","F",13.7819324822995,48.8899399699408,37.8644416971636
834,"1",1,1,-0.878817112661965,-0.477158760259608,0.544639035015027,0.838670567945424,"6","F",13.8166690300989,48.8803966459736,37.8591007112047
835,"1",1,1,-0.876726755707508,-0.480988768919387,0.537299608346824,0.843391445812885,"6","F",13.8514481667207,48.8696091168338,37.8530034278149
836,"1",1,1,-0.874619707139396,-0.484809620246337,0.529919264233205,0.848048096156426,"6","F",13.8862689717187,48.8575823081867,37.8461517106309
837,"1",1,1,-0.872496007072797,-0.488621241496955,0.522498564715949,0.852640164354092,"6","F",13.9211305164838,48.8443212193981,37.8385474712179
838,"1",1,1,-0.8703556959399,-0.492423560103467,0.515038074910054,0.857167300702112,"6","F",13.9560318642618,48.8298309222182,37.830192668582
839,"1",1,1,-0.868198814489142,-0.496216503675208,0.507538362960705,0.861629160441525,"6","F",13.9909720701714,48.8141165594741,37.8210893086816
840,"1",1,1,-0.866025403784439,-0.5,0.5,0.866025403784439,"6","F",14.0259501812211,48.7971833437705,37.8112394439381
841,"1",1,1,-0.863835505204396,-0.503773977045526,0.492423560103467,0.8703556959399,"6","F",14.060965236331,48.7790365561984,37.8006451727438
842,"1",1,1,-0.861629160441526,-0.507538362960704,0.484809620246338,0.874619707139395,"6","F",14.0960162663528,48.7596815450529,37.7893086389695
843,"1",1,1,-0.859406411501453,-0.511293086077052,0.477158760259608,0.878817112661966,"6","F",14.1311022940931,48.7391237245583,37.7772320314707
844,"1",1,1,-0.857167300702112,-0.515038074910054,0.469471562785891,0.882947592858927,"6","F",14.1662223343371,48.7173685736038,37.7644175835928
845,"1",1,1,-0.854911870672947,-0.518773258160521,0.461748613235034,0.887010833178221,"6","F",14.2013753938729,48.6944216344859,37.7508675726745
846,"1",1,1,-0.852640164354092,-0.522498564715949,0.453990499739547,0.891006524188368,"6","F",14.2365604715187,48.6702885116626,37.7365843195516
847,"1",1,1,-0.850352224995563,-0.52621392365187,0.446197813109809,0.894934361602025,"6","F",14.2717765581501,48.6449748705134,37.7215701880602
848,"1",1,1,-0.848048096156426,-0.529919264233205,0.438371146789078,0.898794046299167,"6","F",14.3070226367297,48.6184864361117,37.7058275845368
849,"1",1,1,-0.845727821703973,-0.533614515915611,0.430511096808295,0.902585284349861,"6","F",14.3422976823356,48.5908289920039,37.6893589573203
850,"1",1,1,-0.843391445812886,-0.537299608346824,0.4226182617407,0.90630778703665,"6","F",14.3776006621949,48.5620083789995,37.6721667962529
851,"1",1,1,-0.841039012964393,-0.540974471367994,0.414693242656239,0.909961270876543,"6","F",14.412930535716,48.5320304939708,37.6542536321799
852,"1",1,1,-0.838670567945424,-0.544639035015027,0.4067366430758,0.913545457642601,"6","F",14.4482862545224,48.5009012886603,37.6356220364507
853,"1",1,1,-0.83628615584776,-0.548293229519914,0.398749068925247,0.917060074385124,"6","F",14.4836667624882,48.4686267685004,37.6162746204168
854,"1",1,1,-0.833885822067168,-0.551936985312058,0.390731128489273,0.920504853452441,"6","F",14.5190709957756,48.4352129914414,37.5962140349329
855,"1",1,1,-0.831469612302545,-0.555570233019602,0.38268343236509,0.923879532511287,"6","F",14.5544978828727,48.4006660667883,37.5754429698563
856,"1",1,1,-0.829037572555042,-0.559192903470747,0.374606593415912,0.927183854566787,"6","F",14.5899463446333,48.36499215405,37.5539641535456
857,"1",1,1,-0.826589749127189,-0.562804927695068,0.366501226724298,0.930417567982024,"6","F",14.6254152943172,48.328197461796,37.5317803523617
858,"1",1,1,-0.824126188622016,-0.566406236924833,0.3583679495453,0.933580426497202,"6","F",14.6609036376331,48.2902882465253,37.5088943701667
859,"1",1,1,-0.821646937942164,-0.569996762596303,0.350207381259468,0.936672189248398,"6","F",14.696410272782,48.2512708115421,37.4853090478246
860,"1",1,1,-0.819152044288992,-0.573576436351046,0.342020143325669,0.939692620785908,"6","F",14.7319340905019,48.2111515058461,37.4610272627019
861,"1",1,1,-0.816641555161679,-0.577145190037233,0.333806859233771,0.942641491092178,"6","F",14.7674739741146,48.1699367230281,37.4360519281681
862,"1",1,1,-0.814115518356319,-0.58070295571094,0.325568154457157,0.945518575599317,"6","F",14.803028799573,48.1276329001789,37.4103859930983
863,"1",1,1,-0.811573981965013,-0.584249665637434,0.317304656405093,0.948323655206199,"6","F",14.8385974355099,48.0842465168078,37.3840324413736
864,"1",1,1,-0.809016994374948,-0.587785252292473,0.309016994374948,0.951056516295154,"6","F",14.8741787432889,48.0397840937703,37.3569942913859
865,"1",1,1,-0.806444604267483,-0.591309648363582,0.300705799504273,0.953716950748227,"6","F",14.9097715770561,47.9942521922069,37.3292745955391
866,"1",1,1,-0.803856860617217,-0.594822786751341,0.292371704722736,0.956304755963036,"6","F",14.9453747837924,47.9476574124908,37.300876439755
867,"1",1,1,-0.801253812691061,-0.598324600570659,0.284015344703923,0.958819734868193,"6","F",14.9809872033695,47.9000063931885,37.2718029429777
868,"1",1,1,-0.798635510047293,-0.601815023152048,0.275637355817,0.961261695938319,"6","F",15.0166076686041,47.8513058100273,37.2420572566793
869,"1",1,1,-0.796002002534622,-0.605293988042895,0.267238376078256,0.963630453208623,"6","F",15.0522350053163,47.8015623748752,37.211642564368
870,"1",1,1,-0.793353340291235,-0.608761429008721,0.258819045102521,0.965925826289068,"6","F",15.0878680323872,47.7507828347307,37.1805620810942
871,"1",1,1,-0.790689573743844,-0.612217280034449,0.250380004054442,0.968147640378108,"6","F",15.1235055618197,47.6989739707219,37.1488190529615
872,"1",1,1,-0.788010753606722,-0.615661475325658,0.241921895599669,0.970295726275996,"6","F",15.1591463987995,47.646142597117,37.1164167566353
873,"1",1,1,-0.785316930880745,-0.619093949309834,0.233445363855905,0.972369920397677,"6","F",15.1947893417571,47.5922955603437,37.0833584988557
874,"1",1,1,-0.782608156852414,-0.622514636637619,0.224951054343865,0.974370064785235,"6","F",15.230433182433,47.5374397380206,37.049647615949
875,"1",1,1,-0.779884483092882,-0.625923472184059,0.216439613938104,0.976296007119933,"6","F",15.2660767059419,47.4815820379961,37.0152874733426
876,"1",1,1,-0.777145961456971,-0.629320391049838,0.207911690817759,0.978147600733806,"6","F",15.3017186908403,47.4247293974006,36.9802814650793
877,"1",1,1,-0.774392644082186,-0.632705328562516,0.199367934417197,0.97992470462083,"6","F",15.3373579091933,47.3668887817055,36.9446330133358
878,"1",1,1,-0.77162458338772,-0.636078220277764,0.190808995376546,0.981627183447664,"6","F",15.3729931266462,47.3080671837956,36.9083455679393
879,"1",1,1,-0.76884183207346,-0.639439001980585,0.182235525492148,0.983254907563955,"6","F",15.4086231024924,47.2482716230486,36.871422605888
880,"1",1,1,-0.766044443118978,-0.642787609686539,0.17364817766693,0.984807753012208,"6","F",15.4442465897478,47.1875091444267,36.8338676308731
881,"1",1,1,-0.763232469782529,-0.646123979642964,0.165047605860677,0.986285601537231,"6","F",15.4798623352231,47.1257868175771,36.7956841728003
882,"1",1,1,-0.760405965600031,-0.649448048330184,0.156434465040231,0.987688340595138,"6","F",15.5154690795989,47.0631117359426,36.7568757873159
883,"1",1,1,-0.75756498438405,-0.652759752462722,0.147809411129611,0.989015863361917,"6","F",15.5510655575013,46.999491015883,36.7174460553326
884,"1",1,1,-0.754709580222772,-0.656059028990507,0.139173100960065,0.99026806874157,"6","F",15.5866504975797,46.934931795804,36.6773985825573
885,"1",1,1,-0.751839807478977,-0.659345815100069,0.130526192220052,0.99144486137381,"6","F",15.6222226225855,46.8694412353,36.6367369990212
886,"1",1,1,-0.748955720789002,-0.662620048215737,0.121869343405148,0.992546151641322,"6","F",15.6577806494513,46.803026514302,36.5954649586115
